date,rate,review_text,object_address,review_num
3 years ago,5,"Personnel d'accueil très sympathique et à l'écoute,  et efficace pour les renseignements. Conseillère prévenante, à l'écoute et qui prend les besoins au cas par cas.","3 Rue de l'Ouillette, 85200 Fontenay-le-Comte",23
4 years ago,1,"Accueil très sympa, par contre conseillère exécrable, ma prise de haut ""il faut voir la réalité et faire un métier qu'on aime pas car pas de boulot pour les femmes en Vendée... ""  Une honte de tomber sur se genre d'individus.","3 Rue de l'Ouillette, 85200 Fontenay-le-Comte",23
3 years ago,5,"Agents gentils, prévenants et efficaces. Je ne peux juger des conseillers.
Mais l'accueil est irréprochable.","3 Rue de l'Ouillette, 85200 Fontenay-le-Comte",23
a year ago,1,Arriver sur place à 11h40 déjà fermé alor que sa ferme a 12h30 bravo 👏,"3 Rue de l'Ouillette, 85200 Fontenay-le-Comte",23
6 months ago,1,Chiens !,"3 Rue de l'Ouillette, 85200 Fontenay-le-Comte",23
6 months ago,1,inutile,"3 Rue de l'Ouillette, 85200 Fontenay-le-Comte",23
4 years ago,1,Les gens qui vous reçoive sont hautain croire de perdre son emploi est notre faute,"3 Rue de l'Ouillette, 85200 Fontenay-le-Comte",23
4 years ago,1,Moins il on en font mieux ils se portent,"3 Rue de l'Ouillette, 85200 Fontenay-le-Comte",23
4 years ago,4,,"3 Rue de l'Ouillette, 85200 Fontenay-le-Comte",23
9 months ago,4,,"3 Rue de l'Ouillette, 85200 Fontenay-le-Comte",23
5 years ago,2,,"3 Rue de l'Ouillette, 85200 Fontenay-le-Comte",23
3 years ago,5,,"3 Rue de l'Ouillette, 85200 Fontenay-le-Comte",23
a year ago,1,,"3 Rue de l'Ouillette, 85200 Fontenay-le-Comte",23
3 years ago,1,,"3 Rue de l'Ouillette, 85200 Fontenay-le-Comte",23
2 months ago,1,,"3 Rue de l'Ouillette, 85200 Fontenay-le-Comte",23
3 years ago,1,,"3 Rue de l'Ouillette, 85200 Fontenay-le-Comte",23
a year ago,5,"Bien reçus,  sans préjugés.  Mon conseiller est une personne compréhensive et très pro.  Le site en lui même est propre et respecte les règles d hygiène.","656 Rte de Méteren, 59270 Bailleul",14
2 years ago,1,"Incompétence à tous les niveaux ! depuis peu à la recherche d'un emploi, mon conseiller est inexistant qui me propose des postes sans aucun rapport avec ma formation de base. Ne sait jamais me répondre quand je lui pose des questions. Si vous voulez un bon suivi, dirigez vous plutôt vers FabMob Emploi où vous trouverez des gens compétents et à l'écoute.","656 Rte de Méteren, 59270 Bailleul",14
3 years ago,1,"Aucune étoile, pour aucune réactivité, connaissance, amabilité, diplomatie, politesse, savoir-vivre. Certainement une audace due à leur poste de fonctionnaire assisté, il est vrai que faire des test du code de la route sur l'ordinateur de l'accueil est certainement plus passionnant que d'accompagner les gens. Arrogance au maximum, incompétence à un niveau inestimable. A FUIR, quand au directeur d'agence, nous cherchons encore 5 mois après à le rencontrer, certainement plus facile d'avoir une personne qui se prend pour l’assistante du président, hargneuse et hautaine pour nous recevoir, qui couvre ses si je puis dire ""agent qualifié"". N'oubliez pas que vous etes au Pole Emploi, au service des autres. Ca ne s’arrêtera pas la pour ma part, et au vue des commentaires cela me conforte.
H O N T E U X.","656 Rte de Méteren, 59270 Bailleul",14
4 years ago,1,"Si vous voulez aucun suivi, aucune écoute, rencontrer des personnes désagréable, et surtout ne jamais avoir de réponses à vos mails et par téléphone, vous êtes au bon endroit ... À chaque fois que j ai besoin de ma conseillère je ne peut pas la joindre. Par téléphone ça ne répond pas ou elle est occupé et par mail j ai une réponse tout les 36 du mois.","656 Rte de Méteren, 59270 Bailleul",14
