rate,review_text,object_address,cleaned_text,sentiment,pos_reviews_terms
5,Personnel compétent,"2 Rue Pierre Brossolette, 25200 Montbéliard",personnel compétent,1,[]
5,Vraiment une chouette agence.,"2 Rue Pierre Brossolette, 25200 Montbéliard",vraiment chouette agence,1,['chouette']
3,L'exécution de l'envoi des tâches et documents s'exécute en fonction de la personne qui prend en charge le dossier. Le pôle emploi d'Haluchère ce compose d'excellents éléments mais d'autres qui selon moi ne sont pas du tout à  leurs place. Une remise à niveau pour certains serait peu-être nécessaire. C'est un travail qui demande de la rigueur et si il n'y en à pas quand cela est nécessaires les répercussions peuvent être très pénalisantes voir problematiques pour certains dossiers.,"224 Bd Jules Verne, 44300 Nantes",exécution envoi tâche document fonction charge dossier pôle haluchèr compose excellent élément place remise niveau nécessaire travail rigueur celer nécessaire répercussion pénalisante problematique dossier,1,"['document', 'fonction', 'charg', 'excellent', 'place', 'remettre', 'nécessaire', 'travail', 'celer', 'nécessaire', 'pénalisant', 'problematiqu', 'dossier']"
3,"Un pôle emploi comme les autres, pas assez d ordinateur par contre et toutes les imprimantes ne marchent pas","224 Bd Jules Verne, 44300 Nantes",pôle ordinateur contre imprimante,1,['ordinateur']
3,Personnel relativement disponibles...,"224 Bd Jules Verne, 44300 Nantes",personnel disponible ...,1,['disponible']
5,Franchement je remercie l équipe de m avoir suivis dans mais demarche de m avoir aide dans les papier bonne continuation,"224 Bd Jules Verne, 44300 Nantes",franchement équipe demarche aide papier bon continuation,1,"['aid', 'bon']"
3,"Pour le jeudi 12/10/17, je n'est pas vu d'avis sur internet concernant votre fermeture exceptionnelle. Ni les personnes qui se sont déplacées pour rien. Merci.","224 Bd Jules Verne, 44300 Nantes",jeudi 12/10/17 avis internet fermeture exceptionnel rien,1,['jeudi']
5,Pratique car juste à côté de la gare tram train + bus,"224 Bd Jules Verne, 44300 Nantes",pratique côté gare tram train bus,1,['côté']
5,Très bon services.. À l écoute et efficace,"224 Bd Jules Verne, 44300 Nantes",bon service écoute efficace,1,"['bon', 'écout', 'efficace']"
5,"Bon service, réponses rapides aux mails et aux problématiques :)","224 Bd Jules Verne, 44300 Nantes",bon service réponse mail problématique,1,"['bon', 'réponse', 'mail', 'problématique']"
5,Personnes les plus gentilles du monde,"224 Bd Jules Verne, 44300 Nantes",gentil monde,1,[]
3,OutA  after,"224 Bd Jules Verne, 44300 Nantes",outa,1,[]
4,Fantastique,"224 Bd Jules Verne, 44300 Nantes",fantastique,1,[]
5,Tres bien accueilli   à l ecoute  très professionnel et attentif à mes questions  le système en lui-même est ce qu il est et les conseillers font de leur mieux,"1 Rue des Écoles, 36200 Argenton-sur-Creuse",tre bien ecoute professionnel attentif question système conseiller mieux,1,"['professionnel', 'attentif']"
3,Réponses efficace. Le lendemain mini formation. Moi ok,"1 Rue des Écoles, 36200 Argenton-sur-Creuse",réponse efficace lendemain mini formation,1,['efficace']
5,Pôle emploie de argenton très bon accueille facile accès pour se garer,"1 Rue des Écoles, 36200 Argenton-sur-Creuse",pôle emploi argenton bon accueille facile accès,1,"['emploi', 'argenton', 'bon', 'accès']"
4,"PÔLE EMPLOI Lannemezan , place du 14 Juillet, résidence CLARTÉA au rez-de-chaussée Accès handicapés ,21, passage des Platanes Protocole sanitaire à l entrée Port du MASQUE OBLIGATOIRE","Pl. du Quatorze Juillet, 65300 Lannemezan",pôle emploi lannemezan place juillet résidence clartéa accès handicapé passage platane protocole sanitaire entrée port masque obligatoire,1,"['emploi', 'clartéa', 'handicapé', 'platan', 'sanitaire', 'masqu']"
5,"Accueil rapide, pas trop d'attente.  Je suis satisfaite du service de qualité qu'ils m'offrent. Tout ce que j'entreprends au pôle emploi voit vraiment le jour. Merci à mon conseiller, un homme dévoué, au service des autres et toujours avec le Sourire.  Ça détend énormément dans cette vie déjà si compliquée","Pl. du Quatorze Juillet, 65300 Lannemezan",accueil rapide trop attente service qualité entreprend pôle emploi voit vraiment jour conseiller homme dévoué service sourir énormément vie compliqué,1,"['accueil', 'rapide', 'attente', 'service', 'qualité', 'emploi', 'conseiller', 'homme', 'dévoué', 'sourir']"
5,L'accueil plutôt sympa de la part de certains. Mais problème résolu plutôt rapidement et de façon respectueuse (ce qui n'est pas tout le temps et encore moins pas dans tous les pôles emploi).,"Pl. du Quatorze Juillet, 65300 Lannemezan",accueil sympa part problème rapidement respectueux temps pôle emploi,1,"['accueil', 'sympa', 'part', 'emploi']"
3,"Malheureusement, l'accueil est correct mais on ressort toujours sans toute les infos demandés....","Pl. du Quatorze Juillet, 65300 Lannemezan",malheureusement accueil correct info demandé ....,1,"['correct', 'demander']"
5,Super accueil par une femme charmante,"Pl. du Quatorze Juillet, 65300 Lannemezan",accueil femme charmant,1,['charmant']
4,Bien reçu et moins d'attente. Personnels sympas,"Pl. du Quatorze Juillet, 65300 Lannemezan",bien attente personnel sympa,1,"['personnel', 'sympa']"
3,Acceuil rapide pas trop d attente.,"Pl. du Quatorze Juillet, 65300 Lannemezan",acceuil rapide trop attente,1,"['rapide', 'attente']"
4,Super accueil et agents très professionnels,"Pl. du Quatorze Juillet, 65300 Lannemezan",accueil agent professionnel,1,"['agent', 'professionnel']"
3,Pas de place pour ce garé,"Pl. du Quatorze Juillet, 65300 Lannemezan",place garé,1,['garer']
3,De mal à se garé,"Pl. du Quatorze Juillet, 65300 Lannemezan",mal garer,1,[]
5,"Je n'étais pas en confiance car pôle emploi bénéficie d'une très mauvaise image en France. C'est ma première inscription. J'ai eu affaire à plusieurs conseillers : ils ont tous été très sympathiques et à l'écoute. Cherchant avec moi des solutions dans mon cas. Ma vision de pôle emploi a totalement changé. Et je n'ai pas été payée, ni rémunéré pour faire ce post ;) Un regret, ne pas m'être inscrite avec mon diplôme en poche, en 2007.","3 Rue René Bonnac, 33150 Cenon",confiance pôle emploi mauvais image france inscription affaire conseiller sympathique écoute solution cas vision pôle emploi totalement post regret diplôme poche 2007,1,"['emploi', 'mauvais', 'france', 'sympathique', 'emploi', 'post']"
5,"Le système est ce qu'il est, on va pas se mentir. Le 3949 est saturé 99% du temps et les démarches administratives sont pas toujours très claires.  Cependant, je ne suis tombée que sur des personnes adorables et parfaitement compétentes dans cette agence. Merci à vous de m'avoir aidée !","3 Rue René Bonnac, 33150 Cenon",système 3949 pourcent temps démarche administratif clair tomber adorable parfaitement compétent agence,1,"['temps', 'tomber', 'adorable']"
5,"Je viens de regarder les avis vraiment décevant, moi perso tjrs eux de bonne conseillère et a l écoute, a cenon pôle emploi les conseillères que j ai eux au téléphone où sur place au contraire a l écoute. Je recommande","3 Rue René Bonnac, 33150 Cenon",avis vraiment décevant bon conseiller écoute cenon pôle conseiller téléphone place contraire écoute,1,"['bon', 'écoute', 'cenon', 'pôle', 'contraire', 'écoute']"
3,les horaires d'ouvertures sont restreintes,"3 Rue René Bonnac, 33150 Cenon",horaire ouverture,1,['ouvertur']
5,Tres bon accueil pour une première visite Tres a l'écoute. Voir par la suite,"2 Rue Victor Hugo, 92130 Issy-les-Moulineaux",tre bon accueil visite tre écoute suite,1,['bon']
5,"Très bon rendez-vous. - Respect de l'horaire indiqué. - Bonne gestion de la partie administrative. - Conseiller à l'écoute et sensible au sujet (Dév Web). Oui il faut bien préparer son rendez-vous et on obtient pas facilement ce qu'on veut, mais c'est aussi normal et pareil partout.  Et quand on voit le nombre de rendez-vous à effectuer dans la journée, plus les appels et les mails. Je ne ferai pas leur travail.","2 Rue Victor Hugo, 92130 Issy-les-Moulineaux",bon rendez-vous respect horaire indiqué bon gestion partie administratif conseiller écoute sensible sujet dév web oui bien rendez-vous facilement normal pareil partout nombre rendez-vous journée appel mail travail,1,"['bon', 'rendez-vous', 'bon', 'partie', 'sensible', 'oui', 'rendez-vous', 'normal', 'pareil', 'rendez-vous']"
5,J'ai était vraiment impressionné par l'efficacité la compréhension et l'aide apporté par ma conseillère qui ma accompagné et expliqué chaque détails et étapes. Ça fais du bien d'avoir quelqu'un d'humain dans ce genre de structure encore merci a elle !,"2 Rue Victor Hugo, 92130 Issy-les-Moulineaux",vraiment efficacité compréhension aide conseiller détail étape fai bien humain genre structure,1,"['efficacité', 'aid', 'fai', 'humain', 'structure']"
5,"Bon accueil Respect de l'horaire indiqué 1er RDV très clair c'est la finalisation de l'inscription, je verrai mon conseiller personnalisé au prochain rdv Bonne gestion de la partie administrative, c'est pratique de télécharger les documents ( pas de perte de documents) Conseiller à l'écoute Ce ne sont pas de robots, ni des banquiers, ils ne peuvent pas dire oui à tout, mais c'est aussi normal et pareil partout.","2 Rue Victor Hugo, 92130 Issy-les-Moulineaux",bon accueil respect horaire clair finalisation inscription conseiller prochain bon gestion partie administratif document perte document écoute robot banquier oui normal pareil partout,1,"['bon', 'accueil', 'horaire', 'bon', 'partie', 'perte', 'normal', 'pareil']"
5,"J'avais un premier rdv dans cette antenne, et tout s'est extrêmement bien déroulé. Personnel sympathique, disponible. Locaux pas désagréables...","2 Rue Victor Hugo, 92130 Issy-les-Moulineaux",rendez-vous antenne extrêmement bien personnel sympathique disponible local désagréable ...,1,"['rendez-vous', 'disponible', 'désagréable']"
5,Rencontre ce jour avec un conseiller très agréable. Beaucoup d’infos. Prendre en compte que le Pôle emploi est la pour vous conseiller par pour vous trouver un job.,"2 Rue Victor Hugo, 92130 Issy-les-Moulineaux",rencontre jour conseiller agréable beaucoup info compte pôle emploi job,1,"['rencontre', 'jour', 'info', 'compte', 'emploi']"
5,Équipe accueillante a l'écoute et très serviables malgré mais 40 questions . Merci a la personnes qui c'est occuper de moi au top,"2 Rue Victor Hugo, 92130 Issy-les-Moulineaux",équipe accueillant écoute serviable question top,1,"['accueillir', 'serviable']"
3,"Le conseiller rencontré ne s’exprime pas clairement et succinctement, ce qui mène à des répétitions dans la discussion, et fait perdre du temps à tous.","2 Rue Victor Hugo, 92130 Issy-les-Moulineaux",conseiller clairement succinctement répétition discussion faire temps,1,"['discussion', 'faire']"
5,Parfait,"2 Rue Victor Hugo, 92130 Issy-les-Moulineaux",nan,1,[]
5,Personnel très compétent,"24 Rue Roger Signor, 29120 Pont-l'Abbé",personnel compétent,1,[]
3,Joli bâtiment. La légende nous dit qu'on peut nous trouver un emploi quand on rentre dedans.,"23 Rue de l'Aubépine, 29100 Douarnenez",joli bâtiment légende emploi,1,['légend']
5,Les conseillers et hôtes d'accueil sont sympathiques et aidants.,"23 Rue de l'Aubépine, 29100 Douarnenez",conseiller hôte accueil sympathique aidant,1,[]
4,Super conseillère au top nous a bien renseigné (Mme pion),"189 Av. de la République, 62220 Carvin",conseiller top bien mme pion,1,[]
3,"La personne à l'accueil est sympathique, mais au final, ils n'ont pas pû m'aider... Il me fallait un papier, mais leurs archives ne remontent pas assez dans le temps","189 Av. de la République, 62220 Carvin",accueil sympathique final ... papier archive temps,1,"['sympathique', 'final', 'archiv']"
3,"Sympa mais on se demande à quoi servent les conseillères... Envoi d'offres qui ne correspondent pas du tout, puis une fois que je trouve par moi-même on m'appelle pour me proposer une réunion pour ""témoigner"" de mon expérience. Après 6 mois de chômage et donc de dispo je devrais poser une journée de mon nouveau travail pour une réunion ? On se moque un peu du monde...","189 Av. de la République, 62220 Carvin",sympa conseiller ... envoi offre pouvoir fois réunion expérience mois chômage dispo journée travail réunion monde ...,1,"['conseiller', 'pouvoir', 'journé', 'travail', 'mond']"
3,"Avis mitigé, je suis venu plusieurs fois pour pleins de problemes. Les locaux sont bien mais ils oublient parfois qu'on est là, quand j'ai une question je sais a qui demander et a qui ne pas demander. J'ai toujours l'impression de les deranger et d'etre qu'un numero de dossier sauf pour un agent qui est à l'écoute et qui vous aide jusqu'aux ordinateurs.","189 Av. de la République, 62220 Carvin",avis mitiger fois plein probleme local bien question impression numero dossier agent écoute ordinateur,1,"['plein', 'local', 'question', 'impression', 'numero']"
3,Certains employés font vraiment leur travail j'ai tjrs eut des réponses par contre a l'accueil certains ont rien a faire la,"189 Av. de la République, 62220 Carvin",employé vraiment travail réponse contre accueil rien,1,"['travail', 'réponse']"
5,Il y a la permanence de L'UFC QUE CHOISIR de l'ARTOIStous les jeudis de 15 à 18 h,"189 Av. de la République, 62220 Carvin",permanence ufc choisir artoistou jeudi heure,1,"['permanence', 'jeudi']"
5,"nous travaillons ensemble et c'est sérieux, la collaboration est constructive","189 Av. de la République, 62220 Carvin",ensembl sérieux collaboration constructif,1,"['sérieux', 'constructif']"
5,"Beaux locaux, problème pour se garer. Agence en centre ville de Lens.","189 Av. de la République, 62220 Carvin",beal local problème agence centre ville len,1,"['local', 'problèm']"
4,2 rendez-vous et une formation avec un bac à la clé de décrocher,"189 Av. de la République, 62220 Carvin",rendez-vous formation bac clé,1,['bac']
3,Une agence prope . Récente Assez rapide.,"189 Av. de la République, 62220 Carvin",agence prope récent rapide,1,"['prope', 'récent', 'rapide']"
4,Le personnel agréable avec les gens il sont très à l'écoute et ils ont la pour Vous répondre à vos questions se n'est pas le cas de tout les pôle emploi,"8 Av. Gambetta, 25200 Montbéliard",personnel agréable écoute question cas pôle emploi,1,"['agréable', 'emploi']"
5,Équipe d’accueil au top ! Très réactive et souriante ! Ne changez pas,"8 Av. Gambetta, 25200 Montbéliard",équipe accueil top réactif souriant,1,['accueil']
5,Service civique trés utile et agréable (surtout la petite chinoise),"8 Av. Gambetta, 25200 Montbéliard",service civique utile agréable petit chinois,1,"['civique', 'utile', 'petit', 'chinois']"
5,Personnel sympathique et serviable,"8 Av. Gambetta, 25200 Montbéliard",personnel sympathique serviable,1,"['sympathique', 'serviable']"
4,"J'appelle pôle emploi auray, j'ai toujours des informations claires sur mon dossier, je n'attend pas beaucoup au téléphone qu'un conseillé ou conseillère prenne mon appel. Des personnes aimable à chaque fois. Merci.","7 Rue de la Libération, 56400 Auray",emploi auray information clair dossier beaucoup téléphone conseillé conseiller appel aimable fois,1,"['emploi', 'auray', 'information', 'clair', 'conseiller', 'conseiller', 'aimable']"
5,"Je suis pas très doué, heureusement que ma conseillère est là, j'ai jamais eu de problème avec pôle emploi personnellement, que des solutions pour ma part","7 Rue de la Libération, 56400 Auray",heureusement conseiller jamais problème pôle personnellement solution part,1,"['problèm', 'solution', 'part']"
3,"Ma conseillère est gentille. MAIS, d’une personne à une autre vous aurez un discours différent, impossible de les joindre par téléphone.","7 Rue de la Libération, 56400 Auray",conseiller gentil discours impossible joindre téléphone,1,['gentil']
5,La procédure pôle emploi n'est pas évidente pour la première visite mais l'équipe que j'ai rencontré à été très pro.,"7 Rue de la Libération, 56400 Auray",procédure pôle emploi visite équipe pro,1,['emploi']
4,J'y suis allée car j'avais plein de questions pour une réorientation professionnelle je ne suis pas demandeuse d'emploi mais j'ai été très bien reçu et conseillée à l'accueil. Peu d'attente.,"7 Rue de la Libération, 56400 Auray",plein question réorientation professionnel demandeur emploi bien accueil attente,1,"['plein', 'professionnel', 'demandeur', 'emploi', 'accueil', 'attent']"
3,Peu mieux faire après il faut souvent rappelé les chose afin de les obtenir ce qui peut être découragent,"7 Rue de la Libération, 56400 Auray",mieux chose décourager,1,['décourager']
5,Très bonne équipe,"7 Rue de la Libération, 56400 Auray",bon équipe,1,['bon']
5,Conseillère très disponible,"7 Rue de la Libération, 56400 Auray",conseiller disponible,1,['disponible']
5,A l'écoute et disponibles.,"7 Rue de la Libération, 56400 Auray",écoute disponible,1,['disponible']
5,Personnel sympa bâtiment propre et hygiène respecter,"1 Rue du Maréchal de Lattre de Tassigny, 03100 Montluçon",personnel sympa bâtiment propre hygiène,1,"['personnel', 'sympa', 'propre']"
4,Personnes aimables et compétentes... voir dans la durée,"1 Rue du Maréchal de Lattre de Tassigny, 03100 Montluçon",aimable compétente ... durée,1,['compétent']
5,Très bonne conseillère,"1 Rue du Maréchal de Lattre de Tassigny, 03100 Montluçon",bon conseiller,1,['bon']
5,Donne un peu d'espoir.,"1 Rue du Maréchal de Lattre de Tassigny, 03100 Montluçon",espoir,1,[]
3,Bon accueil,"1 Rue du Maréchal de Lattre de Tassigny, 03100 Montluçon",bon accueil,1,['bon']
5,I visited today and Mr Bruno and lady on the fiarst counter was extremely helpful and kind ! Bruno speaks well English he is life saver !!,"348 Av. du Mont Blanc, 01710 Thoiry",visited and and lady the was extremely helpful and kind bruno well life,1,"['visited', 'lady', 'the', 'kind', 'life']"
5,"Rarement eu un contact avec une conseillère pôle emploi, aussi humaine et compréhensive : Mme NOMBLOT BERTRAND. Contrairement à ce que j’ai pu lire, plutôt des facilités d’échange de mon côté.","348 Av. du Mont Blanc, 01710 Thoiry",rarement contact conseiller pôle emploi humain mme nomblot bertrand contrairement facilité côté,1,"['conseiller', 'emploi', 'humain', 'bertrand', 'faciliter', 'côté']"
4,J'ai eu la chance d'avoir été dirigé par une conseillère au top et à l'écoute. Merci à Mme Nadia C.,"348 Av. du Mont Blanc, 01710 Thoiry",chance conseiller top écoute mme nadia,1,['conseiller']
5,"Personnels très agréables et très compétents. Malgré un problème très compliqué, la personne a rapidement contacté son supérieur qui a fait le nécessaire pour comprendre ce qui se passait. Elle m'a donné toutes les réponses et fait suivre mon dossier au niveau national en priorité pour que je puisse être indemnisé rapidement.","348 Av. du Mont Blanc, 01710 Thoiry",personnel agréable compétent problème compliqué rapidement supérieur nécessaire réponse faire dossier niveau national priorité rapidement,1,"['agréable', 'problèm', 'compliquer', 'supérieur', 'nécessaire', 'faire', 'dossier', 'national', 'priorité']"
5,"Pour moi ce sont les meilleurs, toujours à l'écoute... le directeur de ce pôle emploi est top... sans oublier, Mme Gaëlle CHEVRET, une personne très à l'écoute, qui motive, qui donne les moyens de s'en sortir rapidement... Je confirme, elle est parfaite et j'ai la meilleure conseillère ""pôle emploi "". Je suis encore plus motivée à chercher du travail mais cette fois avec une meilleure organisation et c'est grâce à vous Mme Chevret Gaëlle... Merci pour tout.","348 Av. du Mont Blanc, 01710 Thoiry",meilleur écoute ... directeur pôle emploi ... mme gaëll chevret écoute motiv moyen rapidement ... parfait meilleur conseiller pôle emploi travail fois meilleur organisation grâce mme chevret gaëll ...,1,"['meilleur', 'écoute', 'directeur', 'emploi', 'motiv', 'moyen', 'meilleur', 'emploi', 'chevret']"
5,"Merci à Marie-Hélène pour sa réactivité, disponibilité et gentillesse. Je me suis sentie soutenue et comprise.","348 Av. du Mont Blanc, 01710 Thoiry",marie-hélène réactivité disponibilité gentillesse soutenir comprise,1,"['réactivité', 'disponibilité', 'soutenir', 'comprendre']"
5,Pour contre-balancer les mauvaise critiques : conseillers très aimables et aident volontiers. Il vaut mieux venir tôt si l'on a pas de rdv.,"348 Av. du Mont Blanc, 01710 Thoiry",mauvais critique conseiller aimable volontier mieux tôt rendez-vous,1,"['volontier', 'rendez-vous']"
4,"Contact facile, les conseillers sont réactifs et les explications clairs !","348 Av. du Mont Blanc, 01710 Thoiry",contact facile conseiller réactif explication clair,1,"['facile', 'clair']"
5,Bonjour je ne viens pas noté je voudrai juste savoir si l'adresse est bien exact ou si pôle emploi se trouve au technoparc ???,"348 Av. du Mont Blanc, 01710 Thoiry",bonjour adresse bien exact pôle technoparc,1,[]
4,"Par rapport à certain Pole Emploi, ceux la sont beaucoup plus efficace !","348 Av. du Mont Blanc, 01710 Thoiry",rapport pole emploi beaucoup efficace,1,"['pol', 'emploi', 'efficace']"
3,je pense pas que les photos correspondent ! ! !,"348 Av. du Mont Blanc, 01710 Thoiry",photo,1,[]
5,"Le service entreprise est vraiment top. Réponse dans la minute. Personnel compétent. sympathique et de bons conseils. Annonce postée/modifiée/annulée dans la minute. Dieu sait qu'on peut souvent se plaindre de l'administration, mais quand le job est bien fait il faut savoir le reconnaitre et là c'est le cas!","348 Av. du Mont Blanc, 01710 Thoiry",service entreprendre vraiment réponse minute personnel compétent sympathique bon conseil annonce modifiée minute dieu administration job bien reconnaitre cas,1,"['entreprendre', 'réponse', 'minute', 'personnel', 'bon', 'annonce', 'modifier']"
4,Une institution pour aider les chômeurs et les entreprises. L'accueil est généralement bon.,"16 ZAC de Dothémare, Les Abymes 97139, Guadeloupe",institution chômeur entreprise accueil généralement bon,1,"['chômeur', 'entreprise', 'bon']"
5,Personnel agréable et efficace,"16 ZAC de Dothémare, Les Abymes 97139, Guadeloupe",personnel agréable efficace,1,"['agréable', 'efficace']"
5,"Compétents dans tout les domaines J'ai étais super bien reçu ! Et on m'a très bien aiguillé sur ma formation. Et la dame de l'accueil doit être master de yoga, quel patience avec certains qui sont désagréable franchement énorme respect pour vous","2 Bd Maréchal Montgomery, 14400 Bayeux",compétent domaine bien bien formation dame accueil yoga patience désagréable franchement énorme respect,1,"['compéter', 'formation', 'yoga', 'patience', 'désagréable', 'énorme']"
5,J'ai du mal à me servir d'un PC et le petit Damien à été patient et aimable avec moi merci pour son professionnalisme.,"2 Bd Maréchal Montgomery, 14400 Bayeux",mal petit damien patient professionnalisme,1,"['petit', 'damien']"
3,Une agence pôle emploi classique,"2 Bd Maréchal Montgomery, 14400 Bayeux",agence pôle classique,1,['classique']
5,"Merci à vous car grâce à vous je peux payer les facture et aller au Aldi ou lidl. Un grand merci, il faut savoir être reconnaissant quand tu peux remplir ton frigo. MERCI. MERCI ET MERCI","27 Av. de la Gare, 18700 Aubigny-sur-Nère",grâce facture aldi lidl grand remplir frigo,1,"['aldi', 'lidl', 'grand', 'frigo']"
5,"En ayant effectué un service civique là-bas, Pôle Emploi m’a apporté beaucoup, PS : vous me manquez les collègues ❤️","207 Rue Silas Goulet, 62800 Liévin",service civique pôle emploi beaucoup collègue,1,"['civique', 'emploi', 'collègue']"
5,Très gentil et simple a trouvé bonne accueil,"207 Rue Silas Goulet, 62800 Liévin",gentil simple bon accueil,1,"['simple', 'bon']"
5,"Acceuil agréable,conseiller très serviable est à l'écoute","207 Rue Silas Goulet, 62800 Liévin",agréable serviable écoute,1,['agréable']
3,Bien spacieux,"207 Rue Silas Goulet, 62800 Liévin",bien spacieux,1,[]
5,Très contente du pôle emploi de la Teste. J'ai toujours eu des personnes sympathiques et qui ont traités mon dossier rapidement.,"55 Imp. du Bosquet, 33260 La Teste-de-Buch",content pôle teste sympathique dossier rapidement,1,"['content', 'test', 'sympathique', 'dossier']"
5,Très bon accueil ce jour. Parfaitement conseillé et en plus dans un délai très court. Bravo à toute l équipe.,"55 Imp. du Bosquet, 33260 La Teste-de-Buch",bon accueil jour parfaitement délai court bravo équipe,1,"['bon', 'accueil', 'court']"
3,"Dernier passage en agence correct,  je suis tombé sur un monsieur qui m'a très bien renseigné.","55 Imp. du Bosquet, 33260 La Teste-de-Buch",dernier passage agence correct tomber Monsieur bien,1,"['dernier', 'passage', 'agenc', 'tomber']"
4,"Accueil agréable, un monsieur  très gentil à traité mon dossier en deux jours","55 Imp. du Bosquet, 33260 La Teste-de-Buch",accueil agréable Monsieur gentil traité dossier jour,1,"['accueil', 'gentil', 'dossier', 'jour']"
5,Très bon accueil et la personne à pris le temps de me conseiller. Merci,"55 Imp. du Bosquet, 33260 La Teste-de-Buch",bon accueil temps,1,['bon']
5,Moi j aime bien c cool,"55 Imp. du Bosquet, 33260 La Teste-de-Buch",bien cool,1,[]
5,Ils sont gentils :),"55 Imp. du Bosquet, 33260 La Teste-de-Buch",gentil,1,[]
5,J'y travaille 😁,"55 Imp. du Bosquet, 33260 La Teste-de-Buch",nan,1,[]
5,"Remerciements chaleureux à Madame c. foy en particulier et toute l'équipe du Pôle emploi, pour sa disponibilité et réactivité, ainsi que pour les outils et la qualité de ces derniers proposés.","187 Rue Gaston Pluchon, 77190 Dammarie-les-Lys",remerciement chaleureux monsieur particulier équipe pôle emploi disponibilité réactivité outil qualité dernier proposé,1,"['Monsieur', 'particulier', 'emploi', 'outil', 'dernier']"
5,"Super gentil,agréable, à l'ecoute","187 Rue Gaston Pluchon, 77190 Dammarie-les-Lys",gentil agréable ecoute,1,['agréable']
4,Personnelle très agréable contrairement a se que l'on dit agréablement surpris.Bon suivi et accompagnement.,"187 Rue Gaston Pluchon, 77190 Dammarie-les-Lys",personnel agréable contrairement surpris.bon accompagnement,1,['agréable']
5,Rien à dire le personnel très accueillant 👍👍👍👍👍 …,"187 Rue Gaston Pluchon, 77190 Dammarie-les-Lys",rien personnel,1,[]
5,Bien. Reçue,"187 Rue Gaston Pluchon, 77190 Dammarie-les-Lys",bien,1,[]
3,Bon accueil,"187 Rue Gaston Pluchon, 77190 Dammarie-les-Lys",bon accueil,1,['bon']
4,"J'ai eu une expérience concernant l'agence Pôle Emploi de Chelles. L'accueil réservé par l'agent de sécurité ainsi que les conseillers au poste accueil a été agréable, humain et respectueux. La gestionnaire a qui j'ai remis mon dossier a été à l'écoute. Concernant les différents échanges par internet (espace candidat), je trouve que les dossiers et réponses par mails sont rapides (dans la journée le plus souvent, dans les 24 heures au maximum). Pour ma part, le point négatif, c'est le parcours du combattant pour avoir son gestionnaire de dossier par voie téléphonique.","3 Rue du Révérend Père Chaillet, 77500 Chelles",expérience agence pôle chelle accueil agent sécurité conseiller poste accueil agréable humain respectueux gestionnaire dossier écoute échange internet espace candidat dossier réponse mail rapide journée heure maximum part point négatif parcours gestionnaire dossier voie téléphonique,1,"['chell', 'accueil', 'agréable', 'humain', 'gestionnaire', 'écout', 'espace', 'dossier', 'réponse', 'mail', 'rapide', 'négatif', 'parcour', 'gestionnaire', 'voie', 'téléphonique']"
4,"Je me permets de mettre 4* pour le suivi professionnel de ma conseillère, je mets juste les initiales L.D. Une conseillère à l’écoute, investit et bienveillante. Cela fait plaisir de voir qu’il existe encore de bonne personne. Je la remercie tout particulièrement.","3 Rue du Révérend Père Chaillet, 77500 Chelles",suivi professionnel conseiller initiale l.d conseiller écoute investit bienveillant celer plaisir bon remercie particulièrement,1,"['professionnel', 'l.d', 'bienveiller', 'celer', 'bon', 'remercier']"
5,Je suis quand mm assez étonné par des commentaires négatifis ainsi que les 1 étoiles sans commentaires. J'ai été très bien accueilli pour le premier RDV. Les consillieres sont aimables et professionnelles,"3 Rue du Révérend Père Chaillet, 77500 Chelles",commentaire négatifis étoile commentaire bien rendez-vous consilliere professionnel,1,"['négatifis', 'commentair', 'professionnel']"
5,"Les conseillères sont gentilles,agréables. Le top.","3 Rue du Révérend Père Chaillet, 77500 Chelles",conseiller gentil agréable top,1,"['gentil', 'agréable']"
5,Merci pour l'accueil. Et l'accompagnement.,"3 Rue du Révérend Père Chaillet, 77500 Chelles",accueil accompagnement,1,['accueil']
5,très facile à trouver  et très agréable  et très  accueillant merci à tous,"8 Rue des Frênes, 40100 Dax",facile agréable,1,['agréable']
5,"Conseillère très à l'écoute, qui a assuré un suivi très complet du début à la fin au travers de l'accompagnement jeune. Merci !","8 Rue des Frênes, 40100 Dax",conseiller écoute suivi complet début fin travers accompagnement jeune,1,"['suivre', 'complet']"
5,Wow,"127 Av. de Genève, 74000 Annecy",wow,1,[]
5,"Ayant eu plusieurs expériences passées négative avec l'organisme (dans une autre région) je tiens à dire que cette fois tout c'est très bien déroulé. J'ai eu face à moi une conseillère qui s'était bien renseignée sur la personne qu'elle recevait, elle a cherché à comprendre mon projet professionnel, cherché à m'aider, à trouver toutes les solutions possibles et envisageables pour ma réussite pro. Je souhaite la féliciter et la remercier pour son professionnalisme et sa bienveillance. C'est un exemple que d'autres conseillers devraient suivre. Merci encore !","127 Av. de Genève, 74000 Annecy",expérience passer négatif organisme région fois bien face conseiller bien projet professionnel solution envisageable réussite pro remercier professionnalisme bienveillance exemple conseiller,1,"['passer', 'région', 'professionnel', 'envisageable', 'réussite', 'remercier', 'exemple', 'conseiller']"
